ID,FROM,TO,CU,CUS,AS
B264,186,189,0.003,0.004,0.22
B264,189,192,0.004,0.004,0.05
B264,192,195,0.002,0.004,0.05
B264,195,198,0.003,0.005,0.06
B264,198,201,0.01,0.005,0.025
B264,201,204,0.007,0.004,0.14
B264,204,207,0.006,0.004,0.05
B264,207,210,0.01,0.004,0.025
B264,210,213,0.005,0.004,0.1
B264,213,216,0.002,0.004,0.025
B264,216,219,0.002,0.004,0.07
B264,219,222,0.38,0.094,2.04
B264,222,225,0.655,0.043,1.67
B264,225,228,0.19,0.011,0.19
B264,228,231,0.162,0.007,0.25
B264,231,234,0.125,0.007,0.48
B264,234,237,0.44,0.021,0.73
B264,237,240,0.66,0.032,1.21
B264,240,243,0.67,0.013,0.26
B264,243,246,0.093,0.032,0.75
B264,246,249,0.126,0.011,0.34
B264,249,252,0.14,0.007,14.1
B264,252,255,0.106,0.005,14.6
B264,255,258,0.27,0.126,6.2
B264,258,261,0.42,0.138,0.61
B264,261,263,0.795,0.312,8.5
B265,0,3,0.17,0.12,0.0
B265,3,6,0.024,0.012,0.0
B265,6,9,0.06,0.018,0.0
B265,9,12,0.072,0.018,0.0
B265,12,15,0.095,0.032,0.0
B265,15,18,0.074,0.007,0.0
B265,18,21,0.048,0.005,0.0
B265,21,24,0.017,0.005,0.0
B265,24,27,0.032,0.005,0.0
B265,27,30,0.034,0.005,0.0
B265,30,33,0.021,0.004,0.0
B265,33,36,0.008,0.004,0.0
B265,36,39,0.013,0.004,0.0
B265,39,42,0.026,0.005,0.0
B265,42,45,0.026,0.005,0.0
B265,45,48,0.048,0.005,0.0
B265,48,51,0.026,0.005,0.0
B265,51,54,0.475,0.55,0.0
B265,54,57,0.64,0.55,0.0
B265,57,60,0.485,0.465,0.0
B265,60,63,0.385,0.465,0.0
B265,63,66,0.54,0.465,0.0
B265,66,69,0.61,0.465,0.0
B265,69,72,0.445,0.465,0.0
B265,72,75,0.91,0.53,0.0
B265,75,78,1.085,0.53,0.0
B265,78,81,0.59,0.53,0.0
B265,81,84,0.103,0.53,0.0
B265,84,87,0.34,0.53,0.0
B265,87,90,0.14,0.054,0.0
B265,90,93,0.195,0.054,0.0
B265,93,96,0.235,0.056,0.0
B265,96,99,0.3,0.056,0.0
B265,99,102,0.45,0.056,0.0
B265,102,105,0.425,0.056,0.0
B265,105,108,0.51,0.124,4.59
B265,108,111,0.715,0.13,3.07
B265,111,114,0.67,0.088,4.47
B265,114,117,0.029,0.017,2.16
B265,117,120,0.02,0.005,3.87
B265,120,123,0.028,0.011,6.2
B265,123,126,0.024,0.007,7.2
B265,126,129,0.038,0.007,13.8
B265,129,132,0.595,0.054,13.1
B265,132,135,0.53,0.034,6.3
B265,135,138,0.98,0.037,11.7
B265,138,141,0.76,0.021,5.9
B265,141,144,0.58,0.019,5.2
B265,144,147,0.53,0.015,7.0
B265,147,150,0.57,0.033,4.9
B265,150,153,0.67,0.078,3.07
B265,153,156,0.63,0.076,7.0
B265,156,159,0.49,0.362,2.3
B265,159,162,0.53,0.41,2.84
B265,162,165,0.505,0.298,6.4
B265,165,168,0.82,0.128,33.0
B265,168,171,0.625,0.108,26.5
B265,171,174,0.59,0.176,13.7
B265,174,177,0.615,0.28,8.6
B265,177,180,0.865,0.542,6.5
B265,180,183,0.57,0.376,5.1
B265,183,186,0.7,0.504,5.4
B265,186,189,0.585,0.44,3.54
B265,189,192,0.505,0.382,3.21
B265,192,195,0.425,0.262,4.35
B265,195,198,0.57,0.123,5.0
B265,198,201,0.465,0.2,4.38
B265,201,204,0.49,0.074,2.43
B265,204,207,0.565,0.102,4.38
B265,207,210,0.49,0.098,3.87
B265,210,213,0.305,0.224,2.48
B265,213,216,0.485,0.308,4.35
B265,216,219,0.41,0.312,3.58
B265,219,222,0.455,0.354,4.04
B265,222,225,0.555,0.414,4.86
B265,225,228,0.6,0.428,6.8
B265,228,231,0.86,0.342,5.5
B265,231,234,1.02,0.74,6.1
B265,234,237,1.225,0.84,6.1
B265,237,240,1.53,0.26,17.95
B265,240,243,1.76,0.364,11.0
B265,243,246,0.65,0.244,4.8
B265,246,249,1.07,0.244,6.7
B265,249,252,0.945,0.358,13.7
B265,252,255,1.5,0.342,8.3
B265,255,258,1.155,0.212,6.7
B265,258,261,0.595,0.2,4.15
B265,261,264,0.255,0.214,3.24
B265,264,267,0.068,0.054,0.88
B265,267,270,0.027,0.019,0.57
B265,270,273,0.03,0.017,0.48
B265,273,276,0.01,0.009,0.12
B265,276,279,0.023,0.019,0.56
B265,279,282,0.024,0.015,0.35
B265,282,285,0.4,0.156,1.08
B265,285,288,0.4,0.132,0.97
B265,288,291,0.425,0.07,2.47
B265,291,294,0.535,0.37,4.96
B265,294,297,0.42,0.166,3.74
B265,297,300,0.4,0.033,0.46
B266,0,3,0.024,0.005,0.0
B266,3,6,0.024,0.005,0.0
B266,6,9,0.01,0.005,0.0
B266,9,12,0.031,0.004,0.0
B266,12,15,0.038,0.007,0.0
B266,15,18,0.021,0.004,0.0
B266,18,21,0.048,0.015,0.0
B266,21,24,0.145,0.102,0.0
B266,24,27,0.305,0.224,0.0
B266,27,30,0.42,0.344,0.0
B266,30,33,0.128,0.028,0.0
B266,33,36,0.037,0.009,0.0
B266,36,39,0.275,0.056,0.0
B266,39,42,0.305,0.054,0.0
B266,42,45,0.34,0.054,0.0
B266,45,48,0.615,0.054,0.0
B266,48,51,0.31,0.054,0.0
B266,51,54,0.56,0.054,0.0
B266,54,57,0.4,0.198,0.0
B266,57,60,0.445,0.198,0.0
B266,60,63,0.24,0.198,0.0
B266,63,66,0.32,0.198,0.0
B266,66,69,0.23,0.198,0.0
B266,69,72,0.23,0.146,0.0
B266,72,75,0.245,0.146,0.0
B266,75,78,0.16,0.146,0.0
B266,78,81,0.2,0.146,0.0
B266,81,84,0.455,0.146,0.0
B266,84,87,0.14,0.7,0.0
B266,87,90,1.035,0.7,0.0
B266,90,93,0.32,0.7,0.0
B266,93,96,0.525,0.7,0.0
B266,96,99,1.39,0.7,0.0
B266,99,102,0.385,0.036,1.43
B266,102,105,0.265,0.052,1.23
B266,105,108,0.33,0.184,2.33
B266,108,111,0.395,0.032,1.09
B266,111,114,0.325,0.015,0.22
B266,114,117,0.425,0.086,1.01
B266,117,120,0.395,0.05,1.75
B266,120,123,0.405,0.084,10.8
B266,123,126,0.405,0.041,11.4
B266,126,129,0.34,0.17,2.18
B266,129,132,0.43,0.146,2.09
B266,132,135,0.435,0.23,1.52
B266,135,138,0.46,0.296,1.36
B266,138,141,0.375,0.294,4.7
B266,141,144,0.33,0.26,3.62
B266,144,147,0.325,0.132,0.75
B266,147,150,0.73,0.064,0.65
B266,150,153,0.405,0.04,0.94
B266,153,156,0.395,0.094,2.28
B266,156,159,0.495,0.062,0.68
B266,159,162,0.415,0.052,0.51
B266,162,165,0.49,0.033,0.83
B266,165,168,0.47,0.092,1.8
B266,168,171,0.39,0.082,1.11
B266,171,174,0.38,0.025,0.82
B266,174,177,0.39,0.015,0.95
B266,177,180,0.435,0.019,1.8
B266,180,183,0.53,0.052,11.3
B266,183,186,0.255,0.055,7.6
B266,186,189,0.3,0.031,4.46
B266,189,192,0.035,0.005,7.3
B266,192,195,0.028,0.005,5.1
B266,195,198,0.045,0.005,4.58
B266,198,201,0.039,0.005,6.2
B266,201,204,0.041,0.005,3.03
B266,204,207,0.525,0.021,3.7
B266,207,210,0.595,0.047,3.52
B266,210,213,0.415,0.102,1.63
B266,213,216,0.35,0.2,5.8
B266,216,219,0.605,0.176,5.9
B266,219,222,0.615,0.057,6.0
B266,222,225,0.515,0.021,1.97
B266,225,228,0.63,0.035,1.5
B266,228,231,0.505,0.011,0.8
B266,231,234,1.725,0.712,61.0
B266,234,237,1.23,0.748,26.5
B266,237,240,0.825,0.342,6.2
B266,240,243,0.88,0.21,8.3
B266,243,246,0.455,0.053,15.4
B266,246,249,0.375,0.084,4.63
B266,249,252,0.285,0.16,3.19
B266,252,255,0.174,0.074,6.2
B266,255,258,1.135,0.371,3.55
B266,258,261,0.405,0.075,0.79
B266,261,264,0.47,0.268,3.72
B266,264,267,0.545,0.156,0.74
B266,267,270,0.7,0.036,1.14
B266,270,273,0.56,0.13,1.63
B266,273,276,0.515,0.232,0.46
B266,276,279,0.47,0.134,0.32
B266,279,282,0.53,0.028,0.06
B266,282,285,0.61,0.154,0.63
B266,285,288,0.67,0.196,2.82
B266,288,291,0.56,0.208,2.14
B266,291,294,0.615,0.164,0.82
B266,294,297,0.815,0.11,0.12
B267,0,3,0.024,0.005,0.0
B267,3,6,0.056,0.009,0.0
B267,6,9,0.044,0.009,0.0
B267,9,12,0.025,0.005,0.0
B267,12,15,0.013,0.007,0.0
B267,15,18,0.025,0.007,0.0
B267,18,21,0.036,0.004,0.0
B267,21,24,0.08,0.05,0.0
B267,24,27,0.072,0.04,0.0
B267,27,30,0.065,0.015,0.0
B267,30,33,0.158,0.0,0.0
B267,33,36,0.177,0.0,0.0
B267,36,39,0.55,0.71,0.0
B267,39,42,0.55,0.71,0.0
B267,42,45,1.365,0.71,0.0
B267,45,48,0.775,0.71,0.0
B267,48,51,0.58,0.71,0.0
B267,51,54,0.25,0.336,0.0
B267,54,57,0.26,0.336,0.0
B267,57,60,0.2,0.336,0.0
B267,60,63,0.76,0.336,0.0
B267,63,66,0.375,0.336,0.0
B267,66,69,0.335,0.22,0.0
B267,69,72,0.335,0.22,0.0
B267,72,75,0.325,0.22,0.0
B267,75,78,0.22,0.22,0.0
B267,78,81,0.265,0.22,0.0
B267,81,84,0.24,0.236,0.0
B267,84,87,0.28,0.236,0.0
B267,87,90,0.015,0.007,1.7
B267,90,93,0.01,0.007,0.8
B267,93,96,0.013,0.009,0.45
B267,96,99,0.006,0.007,1.05
B267,99,102,0.021,0.011,3.5
B267,102,105,0.044,0.015,9.2
B267,105,108,0.04,0.013,5.0
B267,108,111,0.081,0.056,5.5
B267,111,114,0.056,0.027,5.6
B267,114,117,0.045,0.015,3.54
B267,117,120,0.89,0.072,2.05
B267,120,123,1.015,0.088,0.44
B267,123,126,0.78,0.068,0.79
B267,126,129,0.74,0.028,0.62
B267,129,132,0.99,0.097,0.22
B267,132,135,0.52,0.019,0.4
B267,135,138,0.72,0.04,0.09
B267,138,141,0.37,0.013,0.12
B267,141,144,1.05,0.028,0.19
B267,144,147,0.36,0.017,2.88
B267,147,150,0.6,0.028,0.34
B267,150,153,0.785,0.056,0.47
B267,153,156,0.705,0.068,0.53
B267,156,159,0.4,0.013,0.69
B267,159,162,0.154,0.017,0.3
B267,162,165,0.194,0.013,0.23
B267,165,168,0.242,0.011,0.41
B267,168,171,0.41,0.011,0.14
B267,171,174,0.206,0.011,0.37
B267,174,177,0.237,0.011,0.13
B267,177,180,0.66,0.018,0.33
B267,180,183,0.77,0.036,1.12
B267,183,186,0.31,0.011,0.36
B267,186,189,0.285,0.011,1.18
B267,189,192,0.445,0.013,0.25
B267,192,195,0.595,0.022,0.38
B267,195,198,0.33,0.015,0.31
B267,198,201,0.89,0.032,0.44
B267,201,204,0.265,0.033,0.51
B267,204,207,0.26,0.015,0.84
B267,207,210,0.34,0.028,0.2
B267,210,213,0.475,0.017,0.19
B267,213,216,0.68,0.04,0.18
B267,216,219,0.565,0.013,0.13
B267,219,222,0.295,0.007,0.05
B267,222,225,0.116,0.009,0.11
B267,225,228,0.165,0.009,1.0
B267,228,231,0.13,0.007,0.42
B267,231,234,0.129,0.007,0.1
B267,234,237,0.123,0.009,0.18
B267,237,240,0.17,0.009,0.13
B267,240,243,0.033,0.017,2.46
B267,243,246,0.045,0.017,5.2
B267,246,249,0.034,0.013,4.53
B267,249,252,0.036,0.019,1.7
B267,252,255,0.029,0.017,1.21
B267,255,258,0.038,0.023,2.65
B267,258,261,0.05,0.023,4.79
B267,261,264,0.042,0.017,3.12
B267,264,267,0.027,0.011,0.41
B267,267,270,0.034,0.013,0.97
B267,270,273,0.031,0.015,1.02
B267,273,276,1.41,0.062,0.18
B267,276,279,0.44,0.017,0.14
B267,279,282,0.415,0.024,0.25
B267,282,285,0.335,0.028,0.3
B267,285,288,0.35,0.015,0.15
B267,288,291,0.39,0.034,0.15
B267,291,294,0.255,0.019,0.09
B267,294,297,0.245,0.038,0.025
B267,297,298,0.57,0.11,0.25
B268,0,3,0.13,0.0,0.0
B268,3,6,0.04,0.0,0.0
B268,6,9,0.01,0.0,0.0
B268,9,12,0.355,0.236,0.0
B268,12,15,0.385,0.236,0.0
B268,15,18,0.445,0.236,0.0
B268,18,21,0.275,0.272,0.0
B268,21,24,0.51,0.272,0.0
B268,24,27,0.15,0.272,0.0
B268,27,30,0.17,0.272,0.0
B268,30,33,0.455,0.272,0.0
B268,33,36,0.455,0.052,0.4
B268,36,39,0.31,0.038,0.025
B268,39,42,0.39,0.03,0.08
B268,42,45,0.63,0.112,0.11
B268,45,48,0.315,0.044,0.51
B268,48,51,0.475,0.121,1.76
B268,51,54,0.315,0.154,1.02
B268,54,57,0.515,0.074,20.8
B268,57,60,0.575,0.082,21.85
B268,60,63,0.61,0.109,19.55
B268,63,66,0.625,0.402,2.94
B268,66,69,0.665,0.509,1.55
B268,69,72,0.775,0.572,1.57
B268,72,75,0.66,0.334,1.11
B268,75,78,0.825,0.264,5.7
B268,78,81,0.765,0.058,4.65
B268,81,84,0.58,0.066,8.1
B268,84,87,0.66,0.218,11.9
B268,87,90,0.63,0.15,8.6
B268,90,93,0.665,0.184,12.0
B268,93,96,0.63,0.044,1.81
B268,96,99,0.655,0.136,5.5
B268,99,102,0.8,0.392,4.09
B268,102,105,0.76,0.146,0.94
B268,105,108,0.63,0.258,4.06
B268,108,111,0.59,0.364,2.93
B268,111,114,0.555,0.258,10.7
B268,114,117,0.65,0.408,2.64
B268,117,120,0.88,0.532,2.56
B268,120,123,0.855,0.588,4.16
B268,123,126,0.74,0.316,3.97
B268,126,129,0.445,0.094,0.33
B268,129,132,0.45,0.054,0.72
B268,132,135,0.345,0.089,4.42
B268,135,138,0.335,0.174,4.54
B268,138,141,0.335,0.126,3.0
B268,141,144,0.33,0.076,1.83
B268,144,147,0.225,0.033,2.16
B268,147,150,0.34,0.13,5.9
B268,150,153,0.255,0.072,2.56
B268,153,156,0.21,0.019,0.83
B268,156,159,0.24,0.033,1.46
B268,159,162,0.29,0.132,4.06
B268,162,165,0.24,0.037,1.4
B268,165,168,1.36,0.127,0.3
B268,168,171,1.16,0.077,0.18
B268,171,174,0.48,0.026,0.17
B268,174,177,1.115,0.073,0.23
B268,177,180,0.63,0.032,0.08
B268,180,183,0.665,0.034,0.12
B268,183,186,0.47,0.026,0.1
B268,186,189,0.43,0.015,0.17
B268,189,192,0.46,0.021,0.18
B268,192,195,0.48,0.017,0.17
B268,195,198,0.395,0.011,0.1
B268,198,201,0.765,0.034,0.82
B268,201,204,0.465,0.019,0.79
B268,204,207,0.465,0.017,0.16
B268,207,210,0.475,0.028,0.15
B268,210,213,0.5,0.06,0.41
B268,213,216,0.47,0.042,0.12
B268,216,219,0.43,0.025,0.05
B268,219,222,0.54,0.027,0.43
B268,222,225,0.66,0.046,0.25
B268,225,228,0.16,0.101,0.75
B268,228,231,0.54,0.05,0.76
B268,231,234,0.81,0.058,0.19
B268,234,237,0.75,0.042,0.05
B268,237,240,0.83,0.046,0.05
B268,240,243,0.74,0.054,0.05
B268,243,246,0.78,0.135,0.06
B268,246,249,0.86,0.111,0.025
B268,249,252,1.16,0.101,0.025
B268,252,255,0.49,0.015,0.025
B268,255,258,0.555,0.026,0.025
B268,258,261,0.54,0.03,0.025
B268,261,264,0.715,0.052,0.15
B268,264,267,0.505,0.042,0.14
B268,267,270,0.37,0.028,0.13
B268,270,273,0.84,0.072,0.025
B269,0,3,0.019,0.0,0.0
B269,3,6,0.108,0.0,0.0
B269,6,9,0.196,0.0,0.0
B269,9,12,0.29,0.0,0.0
B269,12,15,0.016,0.0,0.0
B269,15,18,0.112,0.0,0.0
B269,18,21,0.041,0.013,0.0
B269,21,24,0.21,0.226,0.0
B269,24,27,0.275,0.226,0.0
B269,27,30,0.47,0.226,0.0
B269,30,33,0.23,0.226,0.0
B269,33,36,0.39,0.226,0.0
B269,36,39,0.455,0.278,0.0
B269,39,42,0.485,0.278,0.0
B269,42,45,0.29,0.278,0.0
B269,45,48,0.166,0.278,0.0
B269,48,51,0.139,0.278,0.0
B269,51,54,0.249,0.222,0.0
B269,54,57,0.136,0.222,0.0
B269,57,60,0.485,0.222,0.0
B269,60,63,0.247,0.222,0.0
B269,63,66,0.63,0.075,0.025
B269,66,69,1.09,0.101,0.025
B269,69,72,0.735,0.068,0.025
B269,72,75,0.275,0.017,0.06
B269,75,78,0.49,0.042,0.41
B269,78,81,0.96,0.076,0.1
B269,81,84,1.33,0.022,0.11
B269,84,87,0.46,0.026,0.025
B269,87,90,0.74,0.056,0.05
B269,90,93,0.34,0.013,0.28
B269,93,96,0.77,0.072,0.07
B269,96,99,0.5,0.038,0.025
B269,99,102,0.32,0.011,0.025
B269,102,105,0.38,0.009,0.25
B269,105,108,0.51,0.017,0.025
B269,108,111,0.64,0.009,0.025
B269,111,114,0.52,0.013,1.41
B269,114,117,0.69,0.032,4.36
B269,117,120,0.65,0.011,1.38
B269,120,123,0.37,0.011,0.09
B269,123,126,0.67,0.075,0.09
B269,126,129,0.63,0.011,0.08
B269,129,132,0.44,0.036,0.06
B269,132,135,0.57,0.062,0.13
B269,135,138,0.35,0.164,0.025
B269,138,141,0.355,0.116,0.025
B269,141,144,0.405,0.24,0.56
B269,144,147,0.06,0.005,4.45
B269,147,150,0.061,0.005,3.97
B269,150,153,0.044,0.007,4.05
B269,153,156,0.042,0.007,2.2
B269,156,159,0.375,0.127,0.39
B269,159,162,0.445,0.089,1.39
B269,162,165,0.46,0.2,0.67
B269,165,168,0.345,0.111,0.21
B269,168,171,0.285,0.134,0.25
B269,171,174,0.31,0.208,0.3
B269,174,177,0.39,0.101,1.2
B269,177,180,0.45,0.058,0.025
B269,180,183,0.3,0.123,0.2
B269,183,186,0.36,0.192,0.18
B269,186,189,0.405,0.046,0.16
B269,189,192,0.375,0.074,0.025
B269,192,195,0.3,0.144,0.7
B269,195,198,0.31,0.052,0.13
B269,198,201,0.415,0.056,0.09
B269,201,204,0.41,0.27,0.96
B269,204,207,0.325,0.202,2.39
B269,207,210,0.18,0.098,2.85
B269,210,213,0.26,0.16,3.53
B269,213,216,0.38,0.272,0.98
B269,216,219,0.165,0.12,0.63
B269,219,222,0.175,0.12,0.76
B269,222,225,0.17,0.099,0.88
B269,225,228,0.135,0.122,0.24
B269,228,231,0.16,0.097,0.26
B269,231,234,0.32,0.085,0.29
B269,234,237,0.275,0.036,0.025
B269,237,240,0.295,0.025,0.13
B269,240,243,0.22,0.018,0.025
B269,243,246,0.26,0.03,0.025
B269,246,249,0.13,0.095,0.4
B269,249,252,0.21,0.126,1.76
B269,252,255,0.27,0.031,0.09
B269,255,258,0.245,0.027,0.025
B269,258,261,0.25,0.011,0.1
B269,261,264,0.29,0.009,0.14
B269,264,266,0.33,0.009,0.025
B270,0,3,0.04,0.011,0.0
B270,3,6,0.041,0.011,0.0
B270,6,9,0.036,0.011,0.0
B270,9,12,0.032,0.011,0.0
B270,12,15,0.042,0.013,0.0
B270,15,18,0.029,0.009,0.0
B270,18,21,0.04,0.009,0.0
B270,21,24,0.033,0.009,0.0
B270,24,27,0.54,0.378,0.0
B270,27,30,0.405,0.378,0.0
B270,30,33,0.305,0.378,0.0
B270,33,36,0.28,0.378,0.0
B270,36,39,0.28,0.378,0.0
B270,39,42,0.325,0.384,0.0
B270,42,45,0.52,0.384,0.0
B270,45,48,0.425,0.384,0.0
B270,48,51,0.31,0.384,0.0
B270,51,54,0.48,0.384,0.0
B270,54,57,0.51,0.35,0.0
B270,57,60,0.555,0.35,0.0
B270,60,63,0.465,0.35,0.0
B270,63,66,0.252,0.35,0.0
B270,66,69,0.265,0.35,0.0
B270,69,72,0.27,0.194,0.0
B270,72,75,0.241,0.194,0.0
B270,75,78,0.166,0.194,0.0
B270,78,81,0.138,0.194,0.0
B270,81,84,0.285,0.015,0.49
B270,84,87,0.26,0.067,0.83
B270,87,90,0.27,0.12,0.34
B270,90,93,0.27,0.109,0.61
B270,93,96,0.42,0.085,4.04
B270,96,99,0.24,0.054,1.95
B270,99,102,0.205,0.013,2.83
B270,102,105,0.22,0.023,4.1
B270,105,108,0.19,0.058,1.13
B270,108,111,0.15,0.027,50.5
B270,111,114,0.19,0.015,0.77
B270,114,117,0.28,0.007,0.23
B270,117,120,0.25,0.05,0.17
B270,120,123,0.087,0.054,0.69
B270,123,126,0.245,0.085,5.9
B270,126,129,0.2,0.113,1.63
B270,129,132,0.19,0.092,1.18
B270,132,135,0.14,0.062,1.04
B270,135,138,0.185,0.019,0.27
B270,138,141,0.36,0.009,0.19
B270,141,144,0.165,0.044,0.44
B270,144,147,0.35,0.081,0.52
B270,147,150,0.51,0.128,0.4
B270,150,153,0.53,0.017,0.4
B270,153,156,0.455,0.038,1.79
B270,156,159,0.555,0.026,0.16
B270,159,162,0.325,0.023,2.45
B270,162,165,0.98,0.063,0.3
B270,165,168,0.295,0.017,0.26
B270,168,171,0.65,0.063,0.14
B270,171,174,0.31,0.015,0.08
B270,174,177,0.205,0.013,0.15
B270,177,180,0.48,0.091,1.03
B270,180,183,0.33,0.023,0.23
B270,183,186,0.305,0.041,2.07
B270,186,189,0.335,0.126,1.73
B270,189,192,0.335,0.279,2.28
B270,192,195,0.42,0.124,0.84
B270,195,198,0.146,0.067,1.49
B270,198,201,0.224,0.182,5.0
B270,201,204,0.148,0.091,1.66
B270,204,207,0.123,0.126,1.07
B270,207,210,0.205,0.15,1.91
B270,210,213,0.35,0.124,0.72
B270,213,216,0.465,0.089,0.6
B270,216,219,0.295,0.152,3.52
B270,219,222,0.032,0.007,1.4
B270,222,225,0.059,0.004,3.07
B270,225,228,0.027,0.005,3.57
B270,228,230,0.028,0.005,1.77
B271,0,3,0.04,0.007,0.0
B271,3,6,0.043,0.007,0.0
B271,6,9,0.048,0.009,0.0
B271,9,12,0.029,0.007,0.0
B271,12,15,0.04,0.009,0.0
B271,15,18,0.148,0.112,0.0
B271,18,21,0.064,0.018,0.0
B271,21,24,0.028,0.005,0.0
B271,24,27,0.032,0.004,0.0
B271,27,30,0.049,0.007,0.0
B271,30,33,0.048,0.012,0.0
B271,33,36,0.045,0.016,0.0
B271,36,39,0.052,0.044,0.0
B271,39,42,0.026,0.02,0.0
B271,42,45,0.029,0.028,0.0
B271,45,48,0.016,0.007,0.0
B271,48,51,0.02,0.016,0.0
B271,51,54,0.032,0.028,0.0
B271,54,57,0.032,0.026,0.0
B271,57,60,0.08,0.072,0.0
B271,60,63,0.29,0.194,0.0
B271,63,66,0.635,0.582,0.0
B271,66,69,0.705,0.582,0.0
B271,69,72,0.56,0.582,0.0
B271,72,75,0.72,0.582,0.0
B271,75,78,0.72,0.582,0.0
B271,78,81,0.535,0.436,0.0
B271,81,84,0.46,0.436,0.0
B271,84,87,0.72,0.436,0.0
B271,87,90,0.495,0.436,0.0
B271,90,93,0.585,0.436,0.0
B271,93,96,0.42,0.174,1.95
B271,96,99,0.27,0.234,6.4
B271,99,102,0.16,0.128,4.0
B271,102,105,0.295,0.202,4.71
B271,105,108,0.032,0.009,2.1
B271,108,111,0.032,0.007,4.08
B271,111,114,0.012,0.005,0.84
B271,114,117,0.039,0.005,0.59
B271,117,120,0.31,0.248,4.59
B271,120,123,1.49,0.147,0.11
B271,123,126,0.8,0.046,0.38
B271,126,129,1.52,0.112,0.31
B271,129,132,0.895,0.046,0.11
B271,132,135,1.25,0.05,0.38
B271,135,138,1.125,0.06,0.32
B271,138,141,1.16,0.05,0.15
B271,141,144,0.96,0.04,0.3
B271,144,147,0.935,0.048,1.08
B271,147,150,1.285,0.052,0.26
B271,150,153,0.73,0.036,0.19
B271,153,156,0.99,0.125,0.33
B271,156,159,1.045,0.104,0.25
B271,159,162,0.83,0.046,0.41
B271,162,165,0.47,0.03,0.28
B271,165,168,0.815,0.049,0.31
B271,168,171,1.23,0.165,0.08
B271,171,174,0.675,0.038,0.23
B271,174,177,0.785,0.03,0.23
B271,177,180,1.215,0.104,0.15
B271,180,183,1.035,0.08,0.14
B271,183,186,0.85,0.062,0.67
B271,186,189,0.91,0.108,0.6
B271,189,192,1.025,0.036,0.49
B271,192,195,0.93,0.055,0.44
B271,195,198,0.785,0.069,0.27
B271,198,201,0.96,0.06,0.1
B271,201,204,0.76,0.022,0.16
B271,204,207,0.143,0.009,0.05
B271,207,210,0.82,0.042,0.025
B271,210,213,0.83,0.038,0.025
B271,213,216,1.505,0.091,0.16
B271,216,219,0.775,0.04,0.05
B271,219,222,0.855,0.044,0.2
B271,222,225,1.24,0.073,0.025
B271,225,228,1.1,0.048,0.025
B271,228,231,0.5,0.026,0.09
B300,0,3,0.015,0.007,0.0
B300,3,6,0.013,0.01,0.0
B300,6,9,0.062,0.024,0.0
B300,9,12,0.01,0.007,0.0
B300,12,15,0.011,0.011,0.0
B300,15,18,0.016,0.013,0.0
B300,18,21,0.009,0.011,0.0
B300,21,24,0.017,0.016,0.0
B300,24,27,0.014,0.009,0.0
B300,27,30,0.034,0.013,0.0
B300,30,33,0.027,0.018,0.0
B300,33,36,0.04,0.02,0.0
B300,36,39,1.375,0.446,0.0
B300,39,42,0.455,0.446,0.0
B300,42,45,0.385,0.446,0.0
B300,45,48,0.56,0.446,0.0
B300,48,51,0.37,0.446,0.0
B300,51,54,0.41,0.154,0.0
B300,54,57,0.585,0.596,1.55
B300,57,60,0.725,0.596,1.55
B300,60,63,0.31,0.596,1.55
B300,63,66,0.615,0.596,1.55
B300,66,69,0.82,0.596,1.55
B300,69,72,0.64,0.3,1.65
B300,72,75,0.185,0.3,1.65
B300,75,78,0.695,0.3,1.65
B300,78,81,0.745,0.64,1.55
B300,81,84,0.345,0.013,0.36
B300,84,87,0.32,0.017,0.41
B300,87,90,0.395,0.026,0.25
B300,90,93,0.34,0.015,0.29
B300,93,96,0.42,0.021,1.31
B300,96,99,0.325,0.028,0.78
B300,99,102,0.28,0.011,0.14
B300,102,105,0.255,0.013,0.14
B300,105,108,0.235,0.015,0.11
B300,108,111,0.305,0.013,0.09
B300,111,114,0.35,0.021,0.24
B300,114,117,0.345,0.017,0.38
B300,117,120,0.285,0.032,0.17
B300,120,123,0.31,0.042,0.14
B300,123,125,0.285,0.015,0.61
B301,0,3,0.043,0.02,0.0
B301,3,6,0.044,0.018,0.0
B301,6,9,0.06,0.018,0.0
B301,9,12,0.052,0.024,0.0
B301,12,15,0.053,0.02,0.0
B301,15,18,0.052,0.022,0.0
B301,18,21,0.024,0.016,0.0
B301,21,24,0.032,0.018,0.0
B301,24,27,0.032,0.012,0.0
B301,27,30,0.036,0.012,0.0
B301,30,33,0.048,0.016,0.0
B301,33,36,0.046,0.024,0.0
B301,36,39,0.024,0.02,0.0
B301,39,42,0.72,0.64,1.55
B301,42,45,0.475,0.64,1.55
B301,45,48,0.595,0.64,1.55
B301,48,51,0.755,0.64,1.55
B301,51,54,0.71,0.64,1.3
B301,54,57,0.62,0.64,1.3
B301,57,60,0.63,0.64,1.3
B301,60,63,0.895,0.64,1.3
B301,63,66,0.46,0.64,1.3
B301,66,69,0.455,0.369,0.8
B301,69,72,0.34,0.369,0.8
B301,72,75,0.49,0.369,0.8
B301,75,78,0.42,0.369,0.8
B301,78,81,0.265,0.019,0.1
B301,81,84,0.3,0.032,0.07
B301,84,87,0.31,0.032,0.89
B301,87,90,0.29,0.032,0.12
B301,90,93,0.164,0.13,0.17
B301,93,96,0.227,0.194,0.25
B301,96,99,0.229,0.158,0.4
B301,99,102,0.455,0.044,0.4
